subject_id,time_continuous,valence,arousal,gender,age,mean_optimism,mean_pessimism
term370,0.3902777777777778,0,3,2,40,2,2
term370,0.3902777777777778,1,2,2,40,2,2
term392,0.3902777777777778,1,1,1,40,2,2
term382,0.3909722222222222,-3,1,2,30,2,2
term379,0.3923611111111111,-1,2,2,50,2,3
term378,0.3923611111111111,2,1,1,40,2,2
term3112,0.39305555555555555,-3,1,2,30,3,3
term3105,0.39375,2,0,1,30,2,3
term388,0.39375,-2,2,2,50,2,3
term389,0.3951388888888889,3,0,2,30,2,3
term384,0.3958333333333333,2,1,1,40,1,4
term370,0.3965277777777778,2,-1,2,40,2,2
term372,0.3965277777777778,2,-2,1,40,2,4
term364,0.3972222222222222,-2,0,2,40,2,3
term3115,0.3979166666666667,-1,-3,2,40,3,2
term3111,0.3986111111111111,0,-2,1,50,2,3
term3114,0.3993055555555556,0,1,2,40,1,4
term367,0.40069444444444446,-1,1,2,30,2,3
term361,0.40138888888888885,2,1,1,30,2,2
term394,0.40208333333333335,1,-2,1,50,1,3
term379,0.40347222222222223,-1,0,2,50,2,3
term3116,0.40347222222222223,-3,-2,2,40,2,3
term383,0.4041666666666666,2,2,2,40,3,2
term373,0.4048611111111111,2,0,1,50,1,3
term383,0.4048611111111111,-1,2,2,40,3,2
term363,0.4055555555555555,-1,2,2,40,2,3
term393,0.4076388888888889,2,-2,1,40,2,2
term388,0.40972222222222227,0,2,2,50,2,3
term3117,0.40972222222222227,1,-1,1,60,2,4
term3103,0.41041666666666665,0,-2,1,40,3,2
term375,0.41250000000000003,0,1,2,30,2,3
term3107,0.4131944444444444,0,-1,1,40,2,3
term3116,0.4131944444444444,-3,-2,2,40,2,3
term371,0.4138888888888889,3,3,2,40,2,4
term379,0.4145833333333333,-1,2,2,50,2,3
term388,0.4152777777777778,1,1,2,50,2,3
term3115,0.4152777777777778,2,-1,2,40,3,2
term384,0.4166666666666667,2,0,1,40,1,4
term381,0.4166666666666667,-2,1,1,30,2,3
term382,0.4166666666666667,2,0,2,30,2,2
term397,0.4166666666666667,-1,-2,1,30,2,3
term3116,0.4166666666666667,-1,1,2,40,2,3
term3118,0.4173611111111111,-1,-2,1,50,2,3
term388,0.41805555555555557,-3,3,2,50,2,3
term366,0.41944444444444445,0,1,2,40,2,3
term3113,0.4222222222222222,2,-2,1,30,1,4
term371,0.4236111111111111,0,3,2,40,2,4
term387,0.4236111111111111,3,-2,1,40,3,3
term370,0.42430555555555555,0,0,2,40,2,2
term3111,0.42430555555555555,0,1,1,50,2,3
term398,0.42430555555555555,-2,2,2,30,3,2
term383,0.425,2,2,2,40,3,2
term379,0.4263888888888889,-1,2,2,50,2,3
term3115,0.4270833333333333,3,2,2,40,3,2
term3114,0.4270833333333333,0,2,2,40,1,4
term363,0.4277777777777778,-1,3,2,40,2,3
term384,0.4291666666666667,2,1,1,40,1,4
term399,0.43263888888888885,2,2,2,30,2,3
term388,0.43333333333333335,0,3,2,50,2,3
term396,0.4354166666666666,3,-2,2,30,2,3
term378,0.4354166666666666,2,1,1,40,2,2
term383,0.4361111111111111,-1,-2,2,40,3,2
term3103,0.4368055555555555,0,0,1,40,3,2
term3105,0.4375,0,2,1,30,2,3
term379,0.4381944444444445,-1,-1,2,50,2,3
term3113,0.4381944444444445,-1,-2,1,30,1,4
term384,0.4395833333333334,2,2,1,40,1,4
term370,0.4395833333333334,-1,1,2,40,2,2
term393,0.4395833333333334,3,3,1,40,2,2
term388,0.4395833333333334,-1,3,2,50,2,3
term371,0.44097222222222227,4,4,2,40,2,4
term362,0.44375000000000003,1,-1,2,30,2,2
term3116,0.4451388888888889,2,-1,2,40,2,3
term379,0.4451388888888889,-1,2,2,50,2,3
term390,0.4458333333333333,1,-1,2,30,3,2
term399,0.4458333333333333,0,1,2,30,2,3
term371,0.4472222222222222,0,1,2,40,2,4
term370,0.4472222222222222,1,3,2,40,2,2
term372,0.4472222222222222,2,-2,1,40,2,4
term365,0.4486111111111111,-2,2,1,30,2,2
term3115,0.4486111111111111,-3,-2,2,40,3,2
term382,0.44930555555555557,2,-1,2,30,2,2
term3118,0.44930555555555557,0,0,1,50,2,3
term384,0.45,2,2,1,40,1,4
term3102,0.4513888888888889,2,3,1,40,2,3
term388,0.4527777777777778,0,4,2,50,2,3
term366,0.4527777777777778,0,1,2,40,2,3
term392,0.4534722222222222,2,2,1,40,2,2
term370,0.45416666666666666,-1,-4,2,40,2,2
term379,0.45625,1,0,2,50,2,3
term378,0.45694444444444443,2,0,1,40,2,2
term371,0.45694444444444443,3,-4,2,40,2,4
term397,0.45694444444444443,2,2,1,30,2,3
term373,0.4576388888888889,3,-2,1,50,1,3
term3113,0.4576388888888889,-1,-2,1,30,1,4
term3105,0.4583333333333333,0,2,1,30,2,3
term369,0.4590277777777778,-3,2,2,40,2,2
term3103,0.4597222222222222,-1,0,1,40,3,2
term3117,0.4604166666666667,1,-1,1,60,2,4
term376,0.4604166666666667,2,1,1,30,2,3
term383,0.4604166666666667,-2,3,2,40,3,2
term3119,0.4604166666666667,-3,-3,1,50,2,3
term377,0.4611111111111111,1,2,1,30,2,2
term396,0.4611111111111111,3,-1,2,30,2,3
term384,0.4618055555555556,2,1,1,40,1,4
term371,0.46319444444444446,2,0,2,40,2,4
term3109,0.46319444444444446,3,-3,1,40,1,3
term3116,0.46388888888888885,-2,-1,2,40,2,3
term366,0.46458333333333335,1,1,2,40,2,3
term387,0.46458333333333335,3,-3,1,40,3,3
term3117,0.46527777777777773,1,-1,1,60,2,4
term390,0.46597222222222223,-1,-1,2,30,3,2
term362,0.46597222222222223,3,-2,2,30,2,2
term3113,0.46597222222222223,1,-2,1,30,1,4
term378,0.46597222222222223,2,1,1,40,2,2
term398,0.46597222222222223,-3,2,2,30,3,2
term388,0.46597222222222223,1,3,2,50,2,3
term381,0.46597222222222223,3,0,1,30,2,3
term3109,0.4666666666666666,2,-2,1,40,1,3
term3100,0.4666666666666666,2,0,1,30,1,3
term394,0.4666666666666666,1,1,1,50,1,3
term379,0.4666666666666666,0,1,2,50,2,3
term3108,0.4666666666666666,4,1,2,40,2,3
term365,0.4673611111111111,-2,2,1,30,2,2
term368,0.4673611111111111,1,-1,2,40,2,3
term3111,0.4680555555555555,-1,1,1,50,2,3
term365,0.4680555555555555,2,2,1,30,2,2
term399,0.46875,0,1,2,30,2,3
term3112,0.4701388888888889,2,-2,2,30,3,3
term364,0.4701388888888889,3,2,2,40,2,3
term379,0.47152777777777777,1,-1,2,50,2,3
term3115,0.47152777777777777,-3,-2,2,40,3,2
term385,0.47222222222222227,-2,1,2,40,2,3
term3101,0.47222222222222227,1,-1,2,50,3,2
term382,0.47291666666666665,2,-2,2,30,2,2
term3117,0.47291666666666665,2,-1,1,60,2,4
term380,0.47291666666666665,1,0,1,50,2,3
term3114,0.47500000000000003,-1,2,2,40,1,4
term3107,0.47500000000000003,2,-2,1,40,2,3
term363,0.4763888888888889,-2,3,2,40,2,3
term367,0.4770833333333333,-1,1,2,30,2,3
term378,0.4770833333333333,1,1,1,40,2,2
term397,0.4770833333333333,0,0,1,30,2,3
term3106,0.4770833333333333,0,1,1,40,1,4
term372,0.4777777777777778,2,-2,1,40,2,4
term384,0.4791666666666667,2,1,1,40,1,4
term396,0.4791666666666667,2,1,2,30,2,3
term361,0.4798611111111111,2,1,1,30,2,2
term364,0.48055555555555557,-2,0,2,40,2,3
term392,0.48125,2,0,1,40,2,2
term392,0.48125,2,0,1,40,2,2
term3119,0.48194444444444445,-1,-3,1,50,2,3
term388,0.48194444444444445,3,0,2,50,2,3
term3110,0.48194444444444445,1,0,1,50,1,3
term379,0.48194444444444445,1,1,2,50,2,3
term3103,0.48333333333333334,0,0,1,40,3,2
term369,0.4861111111111111,2,2,2,40,2,2
term386,0.4875,-1,1,1,40,2,2
term386,0.4875,-1,1,1,40,2,2
term386,0.4875,-1,1,1,40,2,2
term386,0.4875,-1,1,1,40,2,2
term3118,0.4902777777777778,0,0,1,50,2,3
term377,0.4902777777777778,2,-3,1,30,2,2
term3116,0.4909722222222222,2,1,2,40,2,3
term3115,0.4909722222222222,-4,-1,2,40,3,2
term375,0.4923611111111111,0,0,2,30,2,3
term392,0.4930555555555556,-2,-2,1,40,2,2
term379,0.49583333333333335,1,-2,2,50,2,3
term3102,0.49722222222222223,1,3,1,40,2,3
term393,0.49722222222222223,2,2,1,40,2,2
term387,0.4979166666666666,3,-2,1,40,3,3
term363,0.4993055555555555,0,2,2,40,2,3
term382,0.5,2,-1,2,30,2,2
term398,0.5,0,0,2,30,3,2
term3117,0.5006944444444444,-1,-1,1,60,2,4
term370,0.5006944444444444,2,0,2,40,2,2
term366,0.5013888888888889,0,1,2,40,2,3
term384,0.5041666666666667,2,0,1,40,1,4
term374,0.5055555555555555,1,1,1,30,3,2
term374,0.50625,2,1,1,30,3,2
term371,0.50625,3,0,2,40,2,4
term379,0.50625,1,-2,2,50,2,3
term394,0.5090277777777777,3,-3,1,50,1,3
term378,0.5097222222222222,1,1,1,40,2,2
term3105,0.5104166666666666,1,2,1,30,2,3
term3106,0.5125000000000001,1,0,1,40,1,4
term361,0.5131944444444444,2,1,1,30,2,2
term397,0.5131944444444444,-1,0,1,30,2,3
term389,0.5145833333333333,3,0,2,30,2,3
term3116,0.5152777777777778,1,-1,2,40,2,3
term392,0.5159722222222222,0,-2,1,40,2,2
term3111,0.5166666666666667,0,1,1,50,2,3
term379,0.517361111111111,1,-1,2,50,2,3
term388,0.517361111111111,0,2,2,50,2,3
term387,0.5180555555555556,-2,-2,1,40,3,3
term393,0.5194444444444445,2,3,1,40,2,2
term3103,0.5194444444444445,0,2,1,40,3,2
term388,0.5201388888888888,-3,2,2,50,2,3
term366,0.5201388888888888,0,1,2,40,2,3
term384,0.5208333333333334,2,-1,1,40,1,4
term377,0.5208333333333334,1,-2,1,30,2,2
term3115,0.5208333333333334,-4,-4,2,40,3,2
term371,0.5215277777777778,2,2,2,40,2,4
term379,0.5222222222222223,1,2,2,50,2,3
term371,0.525,2,4,2,40,2,4
term370,0.5256944444444445,-2,-1,2,40,2,2
term3111,0.5256944444444445,1,-2,1,50,2,3
term3117,0.5256944444444445,1,-1,1,60,2,4
term378,0.5263888888888889,2,0,1,40,2,2
term378,0.5263888888888889,2,0,1,40,2,2
term3112,0.5263888888888889,3,-2,2,30,3,3
term373,0.5270833333333333,1,-2,1,50,1,3
term399,0.5277777777777778,0,1,2,30,2,3
term3110,0.5277777777777778,1,3,1,50,1,3
term391,0.5298611111111111,-1,0,2,40,1,3
term362,0.5298611111111111,3,-2,2,30,2,2
term371,0.5298611111111111,2,1,2,40,2,4
term363,0.5354166666666667,0,2,2,40,2,3
term379,0.5354166666666667,1,2,2,50,2,3
term388,0.5361111111111111,-1,3,2,50,2,3
term365,0.5375,3,2,1,30,2,2
term3115,0.5375,-3,-2,2,40,3,2
term367,0.5381944444444444,-1,0,2,30,2,3
term3107,0.5381944444444444,-3,-1,1,40,2,3
term3105,0.5388888888888889,2,2,1,30,2,3
term361,0.5409722222222222,3,3,1,30,2,2
term3115,0.5409722222222222,-3,-1,2,40,3,2
term399,0.5416666666666666,0,1,2,30,2,3
term375,0.5423611111111112,0,-1,2,30,2,3
term384,0.5423611111111112,2,-2,1,40,1,4
term396,0.5430555555555555,3,-2,2,30,2,3
term383,0.5437500000000001,-1,1,2,40,3,2
term388,0.5437500000000001,0,1,2,50,2,3
term3107,0.5437500000000001,-3,3,1,40,2,3
term3111,0.5437500000000001,-1,1,1,50,2,3
term362,0.5444444444444444,-1,2,2,30,2,2
term3117,0.5458333333333333,1,1,1,60,2,4
term363,0.5472222222222222,0,-2,2,40,2,3
term366,0.548611111111111,2,1,2,40,2,3
term383,0.5513888888888888,1,-1,2,40,3,2
term382,0.5520833333333334,3,-1,2,30,2,2
term3103,0.5520833333333334,1,2,1,40,3,2
term376,0.5520833333333334,1,-2,1,30,2,3
term3114,0.5534722222222223,2,-2,2,40,1,4
term371,0.5548611111111111,2,0,2,40,2,4
term369,0.5548611111111111,4,-2,2,40,2,2
term388,0.55625,1,-3,2,50,2,3
term379,0.55625,1,1,2,50,2,3
term387,0.5569444444444445,3,-3,1,40,3,3
term3108,0.5569444444444445,3,-2,2,40,2,3
term3105,0.5576388888888889,3,2,1,30,2,3
term361,0.5590277777777778,2,1,1,30,2,2
term392,0.5611111111111111,2,0,1,40,2,2
term3116,0.5625,-1,1,2,40,2,3
term396,0.5625,-2,-2,2,30,2,3
term364,0.5638888888888889,-2,-2,2,40,2,3
term388,0.5645833333333333,-2,2,2,50,2,3
term384,0.5652777777777778,2,0,1,40,1,4
term379,0.5652777777777778,1,1,2,50,2,3
term3116,0.5666666666666667,-2,2,2,40,2,3
term3103,0.5680555555555555,-2,1,1,40,3,2
term383,0.56875,-1,1,2,40,3,2
term370,0.5694444444444444,2,2,2,40,2,2
term365,0.5694444444444444,-2,-2,1,30,2,2
term3110,0.5701388888888889,0,-2,1,50,1,3
term3105,0.5701388888888889,1,2,1,30,2,3
term371,0.5701388888888889,-4,1,2,40,2,4
term378,0.5708333333333333,2,1,1,40,2,2
term388,0.5722222222222222,2,-3,2,50,2,3
term371,0.5729166666666666,-3,2,2,40,2,4
term363,0.5729166666666666,-2,3,2,40,2,3
term3100,0.5750000000000001,2,0,1,30,1,3
term387,0.5784722222222222,3,-2,1,40,3,3
term384,0.5784722222222222,2,2,1,40,1,4
term372,0.5784722222222222,-2,2,1,40,2,4
term379,0.5812499999999999,1,1,2,50,2,3
term3105,0.5812499999999999,0,3,1,30,2,3
term3116,0.5812499999999999,2,2,2,40,2,3
term3117,0.5812499999999999,0,-1,1,60,2,4
term3116,0.5819444444444445,-3,-2,2,40,2,3
term378,0.5847222222222223,0,1,1,40,2,2
term392,0.5847222222222223,-2,-1,1,40,2,2
term397,0.5861111111111111,2,-1,1,30,2,3
term3113,0.5875,2,-2,1,30,1,4
term3118,0.5875,-1,0,1,50,2,3
term3118,0.5875,-1,0,1,50,2,3
term384,0.5881944444444445,2,1,1,40,1,4
term379,0.5895833333333333,2,1,2,50,2,3
term362,0.5902777777777778,3,-2,2,30,2,2
term383,0.5909722222222222,-1,-2,2,40,3,2
term378,0.5909722222222222,1,1,1,40,2,2
term3105,0.5909722222222222,0,3,1,30,2,3
term3100,0.5909722222222222,2,0,1,30,1,3
term368,0.5909722222222222,-1,1,2,40,2,3
term386,0.5909722222222222,-3,1,1,40,2,2
term386,0.5909722222222222,-3,1,1,40,2,2
term386,0.5916666666666667,-3,1,1,40,2,2
term386,0.5916666666666667,-3,1,1,40,2,2
term386,0.5916666666666667,-3,1,1,40,2,2
term386,0.5916666666666667,-3,1,1,40,2,2
term398,0.5916666666666667,0,0,2,30,3,2
term388,0.5916666666666667,-1,3,2,50,2,3
term385,0.5916666666666667,-1,0,2,40,2,3
term397,0.5923611111111111,0,0,1,30,2,3
term393,0.5930555555555556,-2,2,1,40,2,2
term391,0.59375,0,0,2,40,1,3
term3102,0.59375,2,-2,1,40,2,3
term3116,0.5951388888888889,2,1,2,40,2,3
term371,0.5965277777777778,1,-1,2,40,2,4
term3112,0.5972222222222222,1,-3,2,30,3,3
term379,0.5972222222222222,1,2,2,50,2,3
term399,0.5979166666666667,0,1,2,30,2,3
term379,0.5979166666666667,1,3,2,50,2,3
term371,0.5979166666666667,-3,0,2,40,2,4
term394,0.5979166666666667,2,1,1,50,1,3
term3101,0.5993055555555555,1,-1,2,50,3,2
term388,0.5993055555555555,-1,0,2,50,2,3
term3101,0.5993055555555555,1,-1,2,50,3,2
term377,0.6,1,-2,1,30,2,2
term380,0.6006944444444444,1,0,1,50,2,3
term3115,0.6013888888888889,3,-1,2,40,3,2
term366,0.6013888888888889,2,-2,2,40,2,3
term367,0.6013888888888889,0,-2,2,30,2,3
term3108,0.6034722222222222,4,-3,2,40,2,3
term364,0.6041666666666666,-1,2,2,40,2,3
term384,0.6041666666666666,2,0,1,40,1,4
term383,0.6041666666666666,-2,2,2,40,3,2
term387,0.6055555555555555,3,-1,1,40,3,3
term3103,0.6055555555555555,2,1,1,40,3,2
term388,0.6062500000000001,1,3,2,50,2,3
term363,0.6069444444444444,0,-2,2,40,2,3
term3107,0.6083333333333333,2,-2,1,40,2,3
term378,0.6083333333333333,2,1,1,40,2,2
term388,0.6083333333333333,-2,3,2,50,2,3
term3113,0.6090277777777778,2,-2,1,30,1,4
term392,0.6104166666666667,-1,2,1,40,2,2
term3115,0.6104166666666667,1,-1,2,40,3,2
term398,0.6131944444444445,0,0,2,30,3,2
term399,0.6145833333333334,2,2,2,30,2,3
term3117,0.6145833333333334,1,0,1,60,2,4
term371,0.6166666666666667,4,-3,2,40,2,4
term392,0.6166666666666667,0,1,1,40,2,2
term382,0.6180555555555556,2,-1,2,30,2,2
term390,0.61875,1,1,2,30,3,2
term381,0.6201388888888889,2,2,1,30,2,3
term371,0.6201388888888889,3,-3,2,40,2,4
term388,0.6208333333333333,0,3,2,50,2,3
term368,0.6215277777777778,1,-1,2,40,2,3
term3114,0.6222222222222222,-1,2,2,40,1,4
term369,0.6229166666666667,2,-3,2,40,2,2
term3117,0.6256944444444444,-1,-1,1,60,2,4
term3115,0.6270833333333333,4,1,2,40,3,2
term362,0.6277777777777778,3,1,2,30,2,2
term385,0.6277777777777778,-1,0,2,40,2,3
term384,0.6277777777777778,2,1,1,40,1,4
term370,0.6284722222222222,2,-3,2,40,2,2
term3111,0.6291666666666667,1,-1,1,50,2,3
term3103,0.6291666666666667,-2,1,1,40,3,2
term388,0.6298611111111111,0,4,2,50,2,3
term3118,0.63125,0,-1,1,50,2,3
term373,0.6319444444444444,1,-3,1,50,1,3
term387,0.6319444444444444,2,-4,1,40,3,3
term372,0.6340277777777777,2,2,1,40,2,4
term3115,0.6347222222222222,3,-1,2,40,3,2
term3106,0.6347222222222222,0,-1,1,40,1,4
term396,0.6381944444444444,-2,-2,2,30,2,3
term383,0.6381944444444444,-2,3,2,40,3,2
term375,0.638888888888889,0,1,2,30,2,3
term389,0.6409722222222222,-3,2,2,30,2,3
term384,0.6451388888888888,2,2,1,40,1,4
term366,0.6458333333333334,1,-3,2,40,2,3
term3111,0.6465277777777778,1,-2,1,50,2,3
term373,0.6479166666666667,-2,3,1,50,1,3
term3113,0.65,2,-2,1,30,1,4
term371,0.6506944444444445,2,3,2,40,2,4
term3117,0.6513888888888889,0,-1,1,60,2,4
term3116,0.6520833333333333,-1,2,2,40,2,3
term399,0.6527777777777778,0,2,2,30,2,3
term3101,0.6555555555555556,-4,4,2,50,3,2
term3101,0.6555555555555556,-4,4,2,50,3,2
term3101,0.65625,-4,4,2,50,3,2
term3101,0.65625,-4,4,2,50,3,2
term378,0.65625,2,-1,1,40,2,2
term384,0.6569444444444444,2,1,1,40,1,4
term370,0.6576388888888889,-1,-2,2,40,2,2
term3109,0.6576388888888889,1,0,1,40,1,3
term3115,0.6583333333333333,-4,2,2,40,3,2
term385,0.6604166666666667,0,1,2,40,2,3
term376,0.6611111111111111,-2,2,1,30,2,3
term3101,0.6625,-4,4,2,50,3,2
term366,0.6625,1,-2,2,40,2,3
term397,0.6631944444444444,-2,2,1,30,2,3
term3113,0.6638888888888889,-2,-2,1,30,1,4
term388,0.6666666666666666,-3,4,2,50,2,3
term396,0.6680555555555556,-2,-2,2,30,2,3
term393,0.6708333333333334,-2,-2,1,40,2,2
term382,0.6722222222222222,2,-1,2,30,2,2
term367,0.6729166666666666,-2,2,2,30,2,3
term3110,0.6743055555555556,0,0,1,50,1,3
term399,0.6743055555555556,0,1,2,30,2,3
term3111,0.6749999999999999,0,-1,1,50,2,3
term392,0.6770833333333334,2,-1,1,40,2,2
term379,0.6770833333333334,2,-2,2,50,2,3
term372,0.6777777777777777,2,-2,1,40,2,4
term3116,0.6784722222222223,-1,-2,2,40,2,3
term384,0.6798611111111111,2,2,1,40,1,4
term397,0.68125,-2,0,1,30,2,3
term3103,0.6826388888888889,1,0,1,40,3,2
term393,0.6826388888888889,-2,1,1,40,2,2
term382,0.6840277777777778,-1,-1,2,30,2,2
term383,0.686111111111111,-1,1,2,40,3,2
term399,0.6875,1,1,2,30,2,3
term379,0.6881944444444444,2,-2,2,50,2,3
term378,0.6895833333333333,2,-1,1,40,2,2
term397,0.6916666666666668,-1,2,1,30,2,3
term3111,0.6930555555555555,1,-2,1,50,2,3
term388,0.6930555555555555,0,3,2,50,2,3
term378,0.6930555555555555,2,1,1,40,2,2
term3116,0.6944444444444445,-3,1,2,40,2,3
term379,0.6951388888888889,1,1,2,50,2,3
term365,0.6965277777777777,-3,3,1,30,2,2
term366,0.6986111111111111,0,2,2,40,2,3
term371,0.6993055555555556,2,4,2,40,2,4
term368,0.7020833333333334,-1,-1,2,40,2,3
term3117,0.7020833333333334,-2,-1,1,60,2,4
term3105,0.7041666666666666,2,1,1,30,2,3
term370,0.7055555555555556,-1,-2,2,40,2,2
term361,0.7055555555555556,-1,2,1,30,2,2
term3113,0.7062499999999999,2,-2,1,30,1,4
term3116,0.7069444444444444,2,3,2,40,2,3
term362,0.7076388888888889,1,-1,2,30,2,2
term3114,0.7076388888888889,-3,3,2,40,1,4
term363,0.7097222222222223,-2,1,2,40,2,3
term3117,0.7111111111111111,1,1,1,60,2,4
term398,0.7111111111111111,-3,3,2,30,3,2
term3113,0.7125,-3,-3,1,30,1,4
term371,0.7125,-2,-1,2,40,2,4
term378,0.7131944444444445,2,1,1,40,2,2
term3118,0.7152777777777778,1,1,1,50,2,3
term379,0.7152777777777778,2,1,2,50,2,3
term378,0.7159722222222222,2,1,1,40,2,2
term370,0.7159722222222222,-1,0,2,40,2,2
term375,0.7159722222222222,0,0,2,30,2,3
term382,0.7159722222222222,-1,-1,2,30,2,2
term3108,0.7159722222222222,3,-2,2,40,2,3
term3100,0.7159722222222222,3,-1,1,30,1,3
term388,0.7166666666666667,-1,3,2,50,2,3
term368,0.7166666666666667,-1,-1,2,40,2,3
term3116,0.7166666666666667,-1,-2,2,40,2,3
term376,0.7166666666666667,-2,2,1,30,2,3
term394,0.717361111111111,1,-1,1,50,1,3
term3109,0.7180555555555556,3,-1,1,40,1,3
term362,0.7180555555555556,2,1,2,30,2,2
term384,0.7180555555555556,2,3,1,40,1,4
term384,0.71875,2,3,1,40,1,4
term367,0.71875,0,2,2,30,2,3
term371,0.720138888888889,-1,-1,2,40,2,4
term3101,0.7208333333333333,-3,3,2,50,3,2
term3113,0.7215277777777778,-1,-2,1,30,1,4
term392,0.7215277777777778,2,-2,1,40,2,2
term3114,0.7222222222222222,-2,2,2,40,1,4
term3117,0.7236111111111111,1,-1,1,60,2,4
term391,0.7236111111111111,1,1,2,40,1,3
term378,0.725,2,2,1,40,2,2
term398,0.7263888888888889,-1,-1,2,30,3,2
term363,0.7270833333333333,-1,0,2,40,2,3
term386,0.7277777777777777,-3,2,1,40,2,2
term386,0.7277777777777777,-3,2,1,40,2,2
term386,0.7277777777777777,-3,2,1,40,2,2
term386,0.7277777777777777,-3,2,1,40,2,2
term3102,0.7284722222222223,1,3,1,40,2,3
term381,0.7284722222222223,-2,2,1,30,2,3
term3119,0.7284722222222223,2,-2,1,50,2,3
term385,0.7298611111111111,1,1,2,40,2,3
term383,0.7298611111111111,1,-1,2,40,3,2
term364,0.7305555555555556,2,4,2,40,2,3
term3111,0.7305555555555556,1,-2,1,50,2,3
term396,0.7312500000000001,-2,-3,2,30,2,3
term361,0.7312500000000001,2,1,1,30,2,2
term366,0.7319444444444444,0,2,2,40,2,3
term363,0.7326388888888888,-2,0,2,40,2,3
term3116,0.7326388888888888,-2,-1,2,40,2,3
term390,0.7340277777777778,3,1,2,30,3,2
term384,0.7340277777777778,2,-1,1,40,1,4
term3115,0.7361111111111112,4,-1,2,40,3,2
term370,0.7361111111111112,3,0,2,40,2,2
term389,0.7368055555555556,3,1,2,30,2,3
term388,0.7368055555555556,1,1,2,50,2,3
term380,0.7374999999999999,0,-1,1,50,2,3
term384,0.7395833333333334,2,1,1,40,1,4
term379,0.7402777777777777,2,-2,2,50,2,3
term3117,0.7409722222222223,0,-1,1,60,2,4
term369,0.7409722222222223,3,2,2,40,2,2
term371,0.7416666666666667,2,0,2,40,2,4
term3106,0.7416666666666667,0,-2,1,40,1,4
term3113,0.7416666666666667,1,-2,1,30,1,4
term3115,0.7416666666666667,3,-2,2,40,3,2
term3103,0.74375,2,2,1,40,3,2
term383,0.7451388888888889,-1,-1,2,40,3,2
term3114,0.7465277777777778,0,1,2,40,1,4
term397,0.7472222222222222,1,0,1,30,2,3
term399,0.7479166666666667,0,-1,2,30,2,3
term3112,0.7479166666666667,-2,1,2,30,3,3
term384,0.7493055555555556,2,3,1,40,1,4
term387,0.7548611111111111,3,4,1,40,3,3
term3105,0.7548611111111111,0,3,1,30,2,3
term371,0.7548611111111111,2,0,2,40,2,4
term386,0.7569444444444445,1,1,1,40,2,2
term386,0.7576388888888889,1,1,1,40,2,2
term386,0.7576388888888889,1,1,1,40,2,2
term373,0.7583333333333333,1,-2,1,50,1,3
term363,0.7590277777777777,0,0,2,40,2,3
term384,0.7597222222222223,2,1,1,40,1,4
term3114,0.7597222222222223,-3,1,2,40,1,4
term361,0.7604166666666666,1,-3,1,30,2,2
term382,0.7611111111111111,-1,-1,2,30,2,2
term397,0.7618055555555556,2,0,1,30,2,3
term3110,0.7631944444444444,1,1,1,50,1,3
term380,0.7638888888888888,0,-1,1,50,2,3
term387,0.7638888888888888,2,3,1,40,3,3
term362,0.7645833333333334,3,3,2,30,2,2
term3118,0.7652777777777778,3,3,1,50,2,3
term370,0.7659722222222222,2,3,2,40,2,2
term3116,0.7666666666666666,-1,1,2,40,2,3
term363,0.7666666666666666,-1,-1,2,40,2,3
term3103,0.7687499999999999,-2,0,1,40,3,2
term387,0.7694444444444444,2,1,1,40,3,3
term372,0.7715277777777777,-1,-3,1,40,2,4
term369,0.7715277777777777,2,-2,2,40,2,2
term363,0.7715277777777777,0,-1,2,40,2,3
term379,0.7729166666666667,2,3,2,50,2,3
term392,0.7729166666666667,-1,2,1,40,2,2
term383,0.7736111111111111,-1,1,2,40,3,2
term385,0.7743055555555555,2,1,2,40,2,3
term3105,0.775,-1,3,1,30,2,3
term367,0.7756944444444445,-1,3,2,30,2,3
term376,0.7770833333333332,-1,-1,1,30,2,3
term396,0.7770833333333332,3,-3,2,30,2,3
term398,0.779861111111111,0,-1,2,30,3,2
term3116,0.7805555555555556,-4,-2,2,40,2,3
term3107,0.78125,2,2,1,40,2,3
term364,0.782638888888889,1,3,2,40,2,3
term3115,0.7840277777777778,-3,-2,2,40,3,2
term3117,0.7847222222222222,2,0,1,60,2,4
term363,0.7854166666666668,0,-1,2,40,2,3
term384,0.7861111111111111,2,0,1,40,1,4
term397,0.7875,1,0,1,30,2,3
term3111,0.7881944444444445,2,-3,1,50,2,3
term3114,0.7888888888888889,-2,1,2,40,1,4
term388,0.7902777777777777,1,1,2,50,2,3
term389,0.7909722222222223,2,0,2,30,2,3
term384,0.7923611111111111,2,1,1,40,1,4
term378,0.7937500000000001,2,1,1,40,2,2
term398,0.7944444444444444,2,-2,2,30,3,2
term376,0.7979166666666666,-1,3,1,30,2,3
term370,0.7993055555555556,2,4,2,40,2,2
term3115,0.8013888888888889,4,1,2,40,3,2
term3114,0.8020833333333334,-1,1,2,40,1,4
term396,0.8027777777777777,-2,1,2,30,2,3
term393,0.8034722222222223,2,3,1,40,2,2
term392,0.8034722222222223,3,1,1,40,2,2
term371,0.8034722222222223,3,1,2,40,2,4
term382,0.8041666666666667,2,-1,2,30,2,2
term379,0.8041666666666667,2,2,2,50,2,3
term367,0.8048611111111111,-1,2,2,30,2,3
term3103,0.80625,0,1,1,40,3,2
term3111,0.80625,2,1,1,50,2,3
term370,0.8069444444444445,3,4,2,40,2,2
